timestamp,silo_id,depth_m,temp_c,co_ppm,voc_index,label
2026-01-11 18:10:09.106283,SILO_002,2,22.85,1.98,7.35,Safe
2026-01-11 18:10:09.106283,SILO_002,3,20.85,2.01,10.69,Safe
2026-01-11 18:10:09.106283,SILO_002,4,21.59,1.35,8.34,Safe
2026-01-11 18:10:09.106283,SILO_002,5,22.48,2.56,12.42,Safe
2026-01-11 18:10:09.106283,SILO_002,6,23.04,2.06,10.85,Safe
2026-01-11 18:10:09.106283,SILO_002,7,23.91,2.33,8.62,Safe
2026-01-11 18:10:09.106283,SILO_002,8,24.9,0.95,9.49,Safe
2026-01-11 18:10:09.106283,SILO_002,9,26.6,1.95,12.39,Safe
2026-01-11 18:10:09.106283,SILO_002,10,23.03,1.82,9.23,Safe
2026-01-11 19:10:09.106283,SILO_002,0,19.31,0.9,9.16,Safe
2026-01-11 19:10:09.106283,SILO_002,1,18.71,1.44,11.81,Safe
2026-01-11 19:10:09.106283,SILO_002,2,21.39,1.76,9.81,Safe
2026-01-11 19:10:09.106283,SILO_002,3,19.84,2.4,9.59,Safe
2026-01-11 19:10:09.106283,SILO_002,4,21.73,0.37,11.78,Safe
2026-01-11 19:10:09.106283,SILO_002,5,21.31,2.63,10.5,Safe
2026-01-11 19:10:09.106283,SILO_002,6,20.81,1.45,9.35,Safe
2026-01-11 19:10:09.106283,SILO_002,7,22.07,3.11,10.8,Safe
2026-01-11 19:10:09.106283,SILO_002,8,24.53,1.56,8.86,Safe
2026-01-11 19:10:09.106283,SILO_002,9,25.41,2.19,8.98,Safe
2026-01-11 19:10:09.106283,SILO_002,10,25.29,1.65,10.08,Safe
2026-01-11 20:10:09.106283,SILO_002,0,19.75,1.99,9.1,Safe
2026-01-11 20:10:09.106283,SILO_002,1,20.03,2.04,9.81,Safe
2026-01-11 20:10:09.106283,SILO_002,2,22.43,2.54,8.97,Safe
2026-01-11 20:10:09.106283,SILO_002,3,21.67,2.06,11.15,Safe
2026-01-11 20:10:09.106283,SILO_002,4,21.46,2.6,9.19,Safe
2026-01-11 20:10:09.106283,SILO_002,5,22.84,2.28,13.28,Safe
2026-01-11 20:10:09.106283,SILO_002,6,24.32,0.48,10.97,Safe
2026-01-11 20:10:09.106283,SILO_002,7,24.28,2.51,7.96,Safe
2026-01-11 20:10:09.106283,SILO_002,8,23.84,1.88,6.23,Safe
2026-01-11 20:10:09.106283,SILO_002,9,24.6,1.25,10.32,Safe
2026-01-11 20:10:09.106283,SILO_002,10,26.04,1.8,11.17,Safe
2026-01-11 21:10:09.106283,SILO_002,0,19.91,2.35,11.35,Safe
2026-01-11 21:10:09.106283,SILO_002,1,20.69,1.94,9.37,Safe
2026-01-11 21:10:09.106283,SILO_002,2,21.28,2.78,7.85,Safe
2026-01-11 21:10:09.106283,SILO_002,3,21.81,2.36,7.58,Safe
2026-01-11 21:10:09.106283,SILO_002,4,21.84,2.1,8.18,Safe
2026-01-11 21:10:09.106283,SILO_002,5,22.02,1.71,10.25,Safe
2026-01-11 21:10:09.106283,SILO_002,6,23.06,1.89,11.48,Safe
2026-01-11 21:10:09.106283,SILO_002,7,21.74,2.11,11.13,Safe
2026-01-11 21:10:09.106283,SILO_002,8,23.57,3.05,12.77,Safe
2026-01-11 21:10:09.106283,SILO_002,9,25.07,2.4,9.84,Safe
2026-01-11 21:10:09.106283,SILO_002,10,23.35,1.86,7.93,Safe
2026-01-11 22:10:09.106283,SILO_002,0,19.21,2.24,12.62,Safe
2026-01-11 22:10:09.106283,SILO_002,1,20.5,2.2,10.05,Safe
2026-01-11 22:10:09.106283,SILO_002,2,21.47,2.46,9.21,Safe
2026-01-11 22:10:09.106283,SILO_002,3,21.36,1.24,14.62,Safe
2026-01-11 22:10:09.106283,SILO_002,4,20.79,1.34,7.96,Safe
2026-01-11 22:10:09.106283,SILO_002,5,20.59,1.67,11.12,Safe
2026-01-11 22:10:09.106283,SILO_002,6,25.69,2.09,7.91,Safe
2026-01-11 22:10:09.106283,SILO_002,7,21.41,1.97,13.88,Safe
2026-01-11 22:10:09.106283,SILO_002,8,25.28,1.97,8.82,Safe
2026-01-11 22:10:09.106283,SILO_002,9,25.88,1.6,12.86,Safe
2026-01-11 22:10:09.106283,SILO_002,10,24.7,1.83,12.93,Safe
2026-01-11 23:10:09.106283,SILO_002,0,21.46,2.62,10.07,Safe
2026-01-11 23:10:09.106283,SILO_002,1,21.69,1.57,10.75,Safe
2026-01-11 23:10:09.106283,SILO_002,2,22.22,2.37,10.8,Safe
2026-01-11 23:10:09.106283,SILO_002,3,22.62,1.71,10.16,Safe
2026-01-11 23:10:09.106283,SILO_002,4,23.2,1.36,10.23,Safe
2026-01-11 23:10:09.106283,SILO_002,5,22.19,1.5,10.67,Safe
2026-01-11 23:10:09.106283,SILO_002,6,22.84,3.0,9.3,Safe
2026-01-11 23:10:09.106283,SILO_002,7,22.48,2.54,11.24,Safe
2026-01-11 23:10:09.106283,SILO_002,8,24.39,1.83,7.0,Safe
2026-01-11 23:10:09.106283,SILO_002,9,23.76,2.67,6.51,Safe
2026-01-11 23:10:09.106283,SILO_002,10,25.4,0.65,8.63,Safe
2026-01-12 00:10:09.106283,SILO_002,0,19.33,1.63,9.28,Safe
2026-01-12 00:10:09.106283,SILO_002,1,19.05,1.92,10.94,Safe
2026-01-12 00:10:09.106283,SILO_002,2,21.18,2.83,9.39,Safe
2026-01-12 00:10:09.106283,SILO_002,3,21.56,2.09,8.02,Safe
2026-01-12 00:10:09.106283,SILO_002,4,22.89,2.52,9.39,Safe
2026-01-12 00:10:09.106283,SILO_002,5,22.57,1.97,8.78,Safe
2026-01-12 00:10:09.106283,SILO_002,6,23.93,1.79,9.99,Safe
2026-01-12 00:10:09.106283,SILO_002,7,22.62,2.04,12.07,Safe
2026-01-12 00:10:09.106283,SILO_002,8,24.52,2.29,13.91,Safe
2026-01-12 00:10:09.106283,SILO_002,9,25.38,2.55,10.63,Safe
2026-01-12 00:10:09.106283,SILO_002,10,23.7,3.07,8.08,Safe
2026-01-12 01:10:09.106283,SILO_002,0,18.61,2.26,9.14,Safe
2026-01-12 01:10:09.106283,SILO_002,1,20.51,1.51,9.1,Safe
2026-01-12 01:10:09.106283,SILO_002,2,20.38,1.55,11.42,Safe
2026-01-12 01:10:09.106283,SILO_002,3,20.48,1.95,8.57,Safe
2026-01-12 01:10:09.106283,SILO_002,4,22.28,2.43,5.5,Safe
2026-01-12 01:10:09.106283,SILO_002,5,22.18,1.99,10.96,Safe
2026-01-12 01:10:09.106283,SILO_002,6,23.02,2.05,8.97,Safe
2026-01-12 01:10:09.106283,SILO_002,7,23.69,1.89,10.18,Safe
2026-01-12 01:10:09.106283,SILO_002,8,22.97,1.49,11.41,Safe
2026-01-12 01:10:09.106283,SILO_002,9,22.73,1.85,10.87,Safe
2026-01-12 01:10:09.106283,SILO_002,10,25.71,1.95,9.6,Safe
2026-01-12 02:10:09.106283,SILO_002,0,20.36,2.19,9.69,Safe
2026-01-12 02:10:09.106283,SILO_002,1,22.08,2.56,9.82,Safe
2026-01-12 02:10:09.106283,SILO_002,2,21.87,1.91,8.62,Safe
2026-01-12 02:10:09.106283,SILO_002,3,21.16,1.49,5.98,Safe
2026-01-12 02:10:09.106283,SILO_002,4,21.95,2.31,10.44,Safe
2026-01-12 02:10:09.106283,SILO_002,5,21.15,2.01,12.07,Safe
2026-01-12 02:10:09.106283,SILO_002,6,24.24,1.78,12.78,Safe
2026-01-12 02:10:09.106283,SILO_002,7,22.39,2.06,9.02,Safe
2026-01-12 02:10:09.106283,SILO_002,8,22.88,2.0,7.69,Safe
2026-01-12 02:10:09.106283,SILO_002,9,25.77,1.9,14.69,Safe
2026-01-12 02:10:09.106283,SILO_002,10,25.4,2.21,8.28,Safe
2026-01-12 03:10:09.106283,SILO_002,0,20.69,1.85,7.9,Safe
2026-01-12 03:10:09.106283,SILO_002,1,19.0,2.4,10.83,Safe
2026-01-12 03:10:09.106283,SILO_002,2,20.27,2.29,9.55,Safe
2026-01-12 03:10:09.106283,SILO_002,3,21.22,1.5,8.3,Safe
2026-01-12 03:10:09.106283,SILO_002,4,21.51,1.26,9.09,Safe
2026-01-12 03:10:09.106283,SILO_002,5,21.84,1.84,10.93,Safe
2026-01-12 03:10:09.106283,SILO_002,6,20.69,2.33,13.08,Safe
2026-01-12 03:10:09.106283,SILO_002,7,23.27,3.12,9.8,Safe
2026-01-12 03:10:09.106283,SILO_002,8,23.83,2.23,6.95,Safe
2026-01-12 03:10:09.106283,SILO_002,9,26.17,1.26,11.02,Safe
2026-01-12 03:10:09.106283,SILO_002,10,24.0,2.5,7.9,Safe
2026-01-12 04:10:09.106283,SILO_002,0,19.91,1.55,7.95,Safe
2026-01-12 04:10:09.106283,SILO_002,1,21.97,2.16,6.9,Safe
2026-01-12 04:10:09.106283,SILO_002,2,19.7,1.9,8.79,Safe
2026-01-12 04:10:09.106283,SILO_002,3,21.3,2.08,9.93,Safe
2026-01-12 04:10:09.106283,SILO_002,4,20.27,1.95,5.15,Safe
2026-01-12 04:10:09.106283,SILO_002,5,21.38,1.31,9.84,Safe
2026-01-12 04:10:09.106283,SILO_002,6,23.0,2.62,11.74,Safe
2026-01-12 04:10:09.106283,SILO_002,7,25.08,1.72,12.13,Safe
2026-01-12 04:10:09.106283,SILO_002,8,24.87,2.7,11.12,Safe
2026-01-12 04:10:09.106283,SILO_002,9,25.78,1.36,10.49,Safe
2026-01-12 04:10:09.106283,SILO_002,10,25.16,0.87,12.32,Safe
2026-01-12 05:10:09.106283,SILO_002,0,19.68,2.32,8.45,Safe
2026-01-12 05:10:09.106283,SILO_002,1,20.1,2.42,9.68,Safe
2026-01-12 05:10:09.106283,SILO_002,2,19.02,3.19,8.21,Safe
2026-01-12 05:10:09.106283,SILO_002,3,22.11,2.12,7.8,Safe
2026-01-12 05:10:09.106283,SILO_002,4,21.59,2.03,12.25,Safe
2026-01-12 05:10:09.106283,SILO_002,5,20.91,2.29,8.64,Safe
2026-01-12 05:10:09.106283,SILO_002,6,22.09,2.14,8.31,Safe
2026-01-12 05:10:09.106283,SILO_002,7,22.77,1.57,8.94,Safe
2026-01-12 05:10:09.106283,SILO_002,8,23.74,1.37,10.67,Safe
2026-01-12 05:10:09.106283,SILO_002,9,25.34,1.91,6.93,Safe
2026-01-12 05:10:09.106283,SILO_002,10,23.56,1.4,11.56,Safe
2026-01-12 06:10:09.106283,SILO_002,0,20.44,1.76,10.44,Safe
2026-01-12 06:10:09.106283,SILO_002,1,20.39,2.0,10.68,Safe
2026-01-12 06:10:09.106283,SILO_002,2,21.33,2.17,9.01,Safe
2026-01-12 06:10:09.106283,SILO_002,3,20.86,1.83,7.56,Safe
2026-01-12 06:10:09.106283,SILO_002,4,22.82,1.79,11.21,Safe
2026-01-12 06:10:09.106283,SILO_002,5,23.87,2.16,9.5,Safe
2026-01-12 06:10:09.106283,SILO_002,6,22.44,2.36,13.6,Safe
2026-01-12 06:10:09.106283,SILO_002,7,21.1,2.32,9.3,Safe
2026-01-12 06:10:09.106283,SILO_002,8,24.3,2.42,11.72,Safe
2026-01-12 06:10:09.106283,SILO_002,9,25.25,1.78,10.64,Safe
2026-01-12 06:10:09.106283,SILO_002,10,25.49,1.46,10.02,Safe
2026-01-12 07:10:09.106283,SILO_002,0,22.37,1.39,8.92,Safe
2026-01-12 07:10:09.106283,SILO_002,1,19.56,1.65,12.02,Safe
2026-01-12 07:10:09.106283,SILO_002,2,21.6,1.89,7.91,Safe
2026-01-12 07:10:09.106283,SILO_002,3,20.41,1.98,5.61,Safe
2026-01-12 07:10:09.106283,SILO_002,4,21.33,2.1,7.55,Safe
2026-01-12 07:10:09.106283,SILO_002,5,22.47,2.56,13.12,Safe
2026-01-12 07:10:09.106283,SILO_002,6,22.47,2.0,8.59,Safe
2026-01-12 07:10:09.106283,SILO_002,7,23.37,1.86,11.3,Safe
2026-01-12 07:10:09.106283,SILO_002,8,24.86,2.52,10.69,Safe
2026-01-12 07:10:09.106283,SILO_002,9,23.62,2.53,9.49,Safe
2026-01-12 07:10:09.106283,SILO_002,10,25.32,1.95,12.62,Safe
2026-01-12 08:10:09.106283,SILO_002,0,20.14,2.14,8.71,Safe
2026-01-12 08:10:09.106283,SILO_002,1,20.25,2.04,12.63,Safe
2026-01-12 08:10:09.106283,SILO_002,2,20.85,1.94,12.83,Safe
2026-01-12 08:10:09.106283,SILO_002,3,21.22,1.98,9.57,Safe
2026-01-12 08:10:09.106283,SILO_002,4,20.38,2.78,8.62,Safe
2026-01-12 08:10:09.106283,SILO_002,5,23.64,1.84,11.51,Safe
2026-01-12 08:10:09.106283,SILO_002,6,20.76,1.61,12.27,Safe
2026-01-12 08:10:09.106283,SILO_002,7,22.57,2.9,13.06,Safe
2026-01-12 08:10:09.106283,SILO_002,8,25.79,1.32,9.04,Safe
2026-01-12 08:10:09.106283,SILO_002,9,24.78,2.81,9.12,Safe
2026-01-12 08:10:09.106283,SILO_002,10,25.03,1.92,9.49,Safe
2026-01-12 09:10:09.106283,SILO_002,0,20.33,2.65,12.92,Safe
2026-01-12 09:10:09.106283,SILO_002,1,20.13,2.4,9.2,Safe
2026-01-12 09:10:09.106283,SILO_002,2,21.52,2.2,8.07,Safe
2026-01-12 09:10:09.106283,SILO_002,3,21.48,2.03,10.33,Safe
2026-01-12 09:10:09.106283,SILO_002,4,22.27,2.03,12.42,Safe
2026-01-12 09:10:09.106283,SILO_002,5,22.72,2.09,9.44,Safe
2026-01-12 09:10:09.106283,SILO_002,6,22.46,2.02,6.57,Safe
2026-01-12 09:10:09.106283,SILO_002,7,25.54,1.86,8.65,Safe
2026-01-12 09:10:09.106283,SILO_002,8,23.84,2.15,12.21,Safe
2026-01-12 09:10:09.106283,SILO_002,9,24.69,2.39,5.4,Safe
2026-01-12 09:10:09.106283,SILO_002,10,25.12,1.9,10.96,Safe
2026-01-12 10:10:09.106283,SILO_002,0,21.76,2.47,8.27,Safe
2026-01-12 10:10:09.106283,SILO_002,1,21.6,2.06,8.58,Safe
2026-01-12 10:10:09.106283,SILO_002,2,20.54,1.0,13.82,Safe
2026-01-12 10:10:09.106283,SILO_002,3,22.25,2.83,11.41,Safe
2026-01-12 10:10:09.106283,SILO_002,4,22.49,1.64,12.05,Safe
2026-01-12 10:10:09.106283,SILO_002,5,23.22,1.17,6.07,Safe
2026-01-12 10:10:09.106283,SILO_002,6,23.55,2.53,12.57,Safe
2026-01-12 10:10:09.106283,SILO_002,7,23.39,2.14,11.92,Safe
2026-01-12 10:10:09.106283,SILO_002,8,23.61,2.79,11.73,Safe
2026-01-12 10:10:09.106283,SILO_002,9,24.4,1.32,11.73,Safe
2026-01-12 10:10:09.106283,SILO_002,10,24.96,2.81,9.85,Safe
2026-01-12 11:10:09.106283,SILO_002,0,44.82,15.58,60.88,Warning
2026-01-12 11:10:09.106283,SILO_002,1,41.36,13.65,45.08,Warning
2026-01-12 11:10:09.106283,SILO_002,2,43.91,15.1,60.23,Warning
2026-01-12 11:10:09.106283,SILO_002,3,44.49,10.83,47.19,Warning
2026-01-12 11:10:09.106283,SILO_002,4,46.41,15.92,58.88,Warning
2026-01-12 11:10:09.106283,SILO_002,5,43.92,14.98,55.79,Warning
2026-01-12 11:10:09.106283,SILO_002,6,48.3,15.78,57.96,Warning
2026-01-12 11:10:09.106283,SILO_002,7,43.7,11.31,68.37,Warning
2026-01-12 11:10:09.106283,SILO_002,8,47.42,16.99,64.49,Warning
2026-01-12 11:10:09.106283,SILO_002,9,48.01,13.82,58.94,Warning
2026-01-12 11:10:09.106283,SILO_002,10,50.31,14.36,74.12,Warning
2026-01-12 12:10:09.106283,SILO_002,0,42.34,11.04,58.8,Warning
2026-01-12 12:10:09.106283,SILO_002,1,43.58,17.46,70.28,Warning
2026-01-12 12:10:09.106283,SILO_002,2,39.38,13.98,67.76,Warning
2026-01-12 12:10:09.106283,SILO_002,3,42.25,13.44,63.19,Warning
2026-01-12 12:10:09.106283,SILO_002,4,48.48,14.71,84.78,Warning
2026-01-12 12:10:09.106283,SILO_002,5,42.26,12.73,40.55,Warning
2026-01-12 12:10:09.106283,SILO_002,6,44.44,13.37,65.53,Warning
2026-01-12 12:10:09.106283,SILO_002,7,48.8,16.48,60.23,Warning
2026-01-12 12:10:09.106283,SILO_002,8,48.58,14.86,52.68,Warning
2026-01-12 12:10:09.106283,SILO_002,9,48.39,13.02,60.32,Warning
2026-01-12 12:10:09.106283,SILO_002,10,48.88,15.23,76.2,Warning
2026-01-12 13:10:09.106283,SILO_002,0,42.38,13.32,72.58,Warning
2026-01-12 13:10:09.106283,SILO_002,1,39.79,12.35,59.89,Warning
2026-01-12 13:10:09.106283,SILO_002,2,43.97,15.47,70.68,Warning
2026-01-12 13:10:09.106283,SILO_002,3,44.22,12.07,78.91,Warning
2026-01-12 13:10:09.106283,SILO_002,4,43.62,14.21,66.88,Warning
2026-01-12 13:10:09.106283,SILO_002,5,44.17,13.67,59.05,Warning
2026-01-12 13:10:09.106283,SILO_002,6,43.91,15.07,64.2,Warning
2026-01-12 13:10:09.106283,SILO_002,7,43.03,14.84,74.66,Warning
2026-01-12 13:10:09.106283,SILO_002,8,45.26,18.11,65.77,Warning
2026-01-12 13:10:09.106283,SILO_002,9,46.19,18.15,57.26,Warning
2026-01-12 13:10:09.106283,SILO_002,10,47.88,15.54,69.32,Warning
2026-01-12 14:10:09.106283,SILO_002,0,41.53,10.42,66.75,Warning
2026-01-12 14:10:09.106283,SILO_002,1,43.26,12.99,59.1,Warning
2026-01-12 14:10:09.106283,SILO_002,2,45.92,17.51,59.83,Warning
2026-01-12 14:10:09.106283,SILO_002,3,44.16,15.86,54.41,Warning
2026-01-12 14:10:09.106283,SILO_002,4,44.37,16.64,69.29,Warning
2026-01-12 14:10:09.106283,SILO_002,5,42.95,11.36,49.61,Warning
2026-01-12 14:10:09.106283,SILO_002,6,50.4,15.13,67.19,Warning
2026-01-12 14:10:09.106283,SILO_002,7,46.99,13.66,57.4,Warning
2026-01-12 14:10:09.106283,SILO_002,8,45.74,11.89,53.88,Warning
2026-01-12 14:10:09.106283,SILO_002,9,45.35,15.44,67.68,Warning
2026-01-12 14:10:09.106283,SILO_002,10,48.92,12.88,59.33,Warning
2026-01-12 15:10:09.106283,SILO_002,0,41.57,20.19,64.8,Warning
2026-01-12 15:10:09.106283,SILO_002,1,43.91,9.62,59.39,Warning
2026-01-12 15:10:09.106283,SILO_002,2,43.14,12.5,57.17,Warning
2026-01-12 15:10:09.106283,SILO_002,3,40.64,16.65,45.02,Warning
2026-01-12 15:10:09.106283,SILO_002,4,45.21,14.94,66.55,Warning
2026-01-12 15:10:09.106283,SILO_002,5,45.95,20.04,48.19,Warning
2026-01-12 15:10:09.106283,SILO_002,6,47.46,15.52,72.06,Warning
2026-01-12 15:10:09.106283,SILO_002,7,46.18,16.44,45.69,Warning
2026-01-12 15:10:09.106283,SILO_002,8,41.73,15.27,81.06,Warning
2026-01-12 15:10:09.106283,SILO_002,9,47.64,12.94,55.67,Warning
2026-01-12 15:10:09.106283,SILO_002,10,49.06,18.41,66.58,Warning
2026-01-12 16:10:09.106283,SILO_002,0,45.46,17.15,59.23,Warning
2026-01-12 16:10:09.106283,SILO_002,1,45.57,11.98,55.35,Warning
2026-01-12 16:10:09.106283,SILO_002,2,44.18,16.15,52.75,Warning
2026-01-12 16:10:09.106283,SILO_002,3,46.35,8.93,48.77,Warning
2026-01-12 16:10:09.106283,SILO_002,4,42.27,20.09,66.55,Warning
2026-01-12 16:10:09.106283,SILO_002,5,45.41,13.41,61.9,Warning
2026-01-12 16:10:09.106283,SILO_002,6,45.18,16.28,63.37,Warning
2026-01-12 16:10:09.106283,SILO_002,7,46.64,14.79,43.22,Warning
2026-01-12 16:10:09.106283,SILO_002,8,44.21,18.12,61.69,Warning
2026-01-12 16:10:09.106283,SILO_002,9,46.9,16.69,72.85,Warning
2026-01-12 16:10:09.106283,SILO_002,10,46.21,15.26,70.62,Warning
2026-01-12 17:10:09.106283,SILO_002,0,42.35,14.49,57.49,Warning
2026-01-12 17:10:09.106283,SILO_002,1,45.28,19.63,69.79,Warning
2026-01-12 17:10:09.106283,SILO_002,2,45.37,11.99,55.21,Warning
2026-01-12 17:10:09.106283,SILO_002,3,44.39,13.28,61.23,Warning
2026-01-12 17:10:09.106283,SILO_002,4,47.46,16.51,61.77,Warning
2026-01-12 17:10:09.106283,SILO_002,5,45.23,17.95,51.75,Warning
2026-01-12 17:10:09.106283,SILO_002,6,45.1,17.83,56.57,Warning
2026-01-12 17:10:09.106283,SILO_002,7,49.13,13.08,64.31,Warning
2026-01-12 17:10:09.106283,SILO_002,8,44.57,16.48,42.42,Warning
2026-01-12 17:10:09.106283,SILO_002,9,51.68,6.72,65.29,Warning
2026-01-12 17:10:09.106283,SILO_002,10,49.67,16.31,65.06,Warning
2026-01-12 18:10:09.106283,SILO_002,0,40.9,19.55,61.05,Warning
2026-01-12 18:10:09.106283,SILO_002,1,43.53,12.93,43.76,Warning
2026-01-12 18:10:09.106283,SILO_002,2,44.53,5.55,53.02,Warning
2026-01-12 18:10:09.106283,SILO_002,3,46.25,15.3,64.25,Warning
2026-01-12 18:10:09.106283,SILO_002,4,46.08,20.6,83.28,Warning
2026-01-12 18:10:09.106283,SILO_002,5,48.9,11.37,54.35,Warning
2026-01-12 18:10:09.106283,SILO_002,6,46.64,16.43,47.57,Warning
2026-01-12 18:10:09.106283,SILO_002,7,48.85,15.81,64.43,Warning
2026-01-12 18:10:09.106283,SILO_002,8,47.96,16.21,54.09,Warning
2026-01-12 18:10:09.106283,SILO_002,9,50.66,13.03,59.36,Warning
2026-01-12 18:10:09.106283,SILO_002,10,47.18,8.71,50.48,Warning
2026-01-12 19:10:09.106283,SILO_002,0,40.45,15.87,66.88,Warning
2026-01-12 19:10:09.106283,SILO_002,1,41.11,13.01,62.85,Warning
2026-01-12 19:10:09.106283,SILO_002,2,41.93,11.77,54.27,Warning
2026-01-12 19:10:09.106283,SILO_002,3,46.43,15.47,47.75,Warning
2026-01-12 19:10:09.106283,SILO_002,4,43.14,14.41,54.87,Warning
2026-01-12 19:10:09.106283,SILO_002,5,43.28,10.13,50.41,Warning
2026-01-12 19:10:09.106283,SILO_002,6,47.51,13.91,60.12,Warning
2026-01-12 19:10:09.106283,SILO_002,7,48.13,14.0,77.54,Warning
2026-01-12 19:10:09.106283,SILO_002,8,47.63,11.4,58.29,Warning
2026-01-12 19:10:09.106283,SILO_002,9,48.3,21.82,40.96,Warning
2026-01-12 19:10:09.106283,SILO_002,10,48.7,10.92,57.52,Warning
2026-01-12 20:10:09.106283,SILO_002,0,44.24,18.71,74.41,Warning
2026-01-12 20:10:09.106283,SILO_002,1,41.98,12.76,44.6,Warning
2026-01-12 20:10:09.106283,SILO_002,2,42.16,11.97,60.56,Warning
2026-01-12 20:10:09.106283,SILO_002,3,42.17,15.72,79.32,Warning
2026-01-12 20:10:09.106283,SILO_002,4,42.73,13.97,43.66,Warning
2026-01-12 20:10:09.106283,SILO_002,5,46.28,16.67,63.35,Warning
2026-01-12 20:10:09.106283,SILO_002,6,48.36,17.06,57.97,Warning
2026-01-12 20:10:09.106283,SILO_002,7,44.86,17.25,61.78,Warning
2026-01-12 20:10:09.106283,SILO_002,8,44.5,13.13,63.02,Warning
2026-01-12 20:10:09.106283,SILO_002,9,49.08,11.98,78.07,Warning
2026-01-12 20:10:09.106283,SILO_002,10,46.43,14.37,61.82,Warning
2026-01-12 21:10:09.106283,SILO_002,0,45.2,15.39,51.79,Warning
2026-01-12 21:10:09.106283,SILO_002,1,42.61,16.57,78.3,Warning
2026-01-12 21:10:09.106283,SILO_002,2,44.81,16.62,60.89,Warning
2026-01-12 21:10:09.106283,SILO_002,3,46.47,14.3,50.26,Warning
2026-01-12 21:10:09.106283,SILO_002,4,42.66,15.2,63.65,Warning
2026-01-12 21:10:09.106283,SILO_002,5,44.33,19.58,69.69,Warning
2026-01-12 21:10:09.106283,SILO_002,6,44.59,17.41,58.49,Warning
2026-01-12 21:10:09.106283,SILO_002,7,45.59,9.2,71.09,Warning
2026-01-12 21:10:09.106283,SILO_002,8,47.79,13.91,71.19,Warning
2026-01-12 21:10:09.106283,SILO_002,9,47.45,13.35,54.36,Warning
2026-01-12 21:10:09.106283,SILO_002,10,48.61,15.22,59.49,Warning
2026-01-12 22:10:09.106283,SILO_002,0,44.76,17.94,52.04,Warning
2026-01-12 22:10:09.106283,SILO_002,1,43.33,19.11,59.17,Warning
2026-01-12 22:10:09.106283,SILO_002,2,43.2,14.94,57.9,Warning
2026-01-12 22:10:09.106283,SILO_002,3,43.73,20.19,57.02,Warning
2026-01-12 22:10:09.106283,SILO_002,4,45.64,10.87,64.07,Warning
2026-01-12 22:10:09.106283,SILO_002,5,48.42,14.31,57.53,Warning
2026-01-12 22:10:09.106283,SILO_002,6,43.66,19.62,58.72,Warning
2026-01-12 22:10:09.106283,SILO_002,7,48.31,9.38,66.34,Warning
2026-01-12 22:10:09.106283,SILO_002,8,44.55,10.29,61.76,Warning
2026-01-12 22:10:09.106283,SILO_002,9,50.05,15.68,76.43,Warning
2026-01-12 22:10:09.106283,SILO_002,10,49.0,15.15,59.53,Warning
2026-01-12 23:10:09.106283,SILO_002,0,41.06,13.19,54.23,Warning
2026-01-12 23:10:09.106283,SILO_002,1,43.54,19.54,60.73,Warning
2026-01-12 23:10:09.106283,SILO_002,2,44.22,13.4,65.03,Warning
2026-01-12 23:10:09.106283,SILO_002,3,47.71,13.02,77.26,Warning
2026-01-12 23:10:09.106283,SILO_002,4,47.38,15.27,54.72,Warning
2026-01-12 23:10:09.106283,SILO_002,5,47.63,16.21,53.8,Warning
2026-01-12 23:10:09.106283,SILO_002,6,47.34,16.07,68.56,Warning
2026-01-12 23:10:09.106283,SILO_002,7,42.78,16.36,65.49,Warning
2026-01-12 23:10:09.106283,SILO_002,8,45.34,12.31,60.6,Warning
2026-01-12 23:10:09.106283,SILO_002,9,46.88,14.96,61.4,Warning
2026-01-12 23:10:09.106283,SILO_002,10,46.48,9.84,45.59,Warning
2026-01-13 00:10:09.106283,SILO_002,0,43.67,18.52,62.11,Warning
2026-01-13 00:10:09.106283,SILO_002,1,41.75,17.26,62.58,Warning
2026-01-13 00:10:09.106283,SILO_002,2,41.6,18.44,88.72,Warning
2026-01-13 00:10:09.106283,SILO_002,3,45.1,14.29,55.1,Warning
2026-01-13 00:10:09.106283,SILO_002,4,44.52,15.89,56.51,Warning
2026-01-13 00:10:09.106283,SILO_002,5,44.71,15.64,53.33,Warning
2026-01-13 00:10:09.106283,SILO_002,6,51.05,9.24,43.22,Warning
2026-01-13 00:10:09.106283,SILO_002,7,48.18,18.56,67.55,Warning
2026-01-13 00:10:09.106283,SILO_002,8,40.58,12.82,41.96,Warning
2026-01-13 00:10:09.106283,SILO_002,9,46.87,16.08,58.43,Warning
2026-01-13 00:10:09.106283,SILO_002,10,49.91,18.37,37.81,Warning
2026-01-13 01:10:09.106283,SILO_002,0,40.89,15.4,60.9,Warning
2026-01-13 01:10:09.106283,SILO_002,1,39.88,11.81,80.02,Warning
2026-01-13 01:10:09.106283,SILO_002,2,44.23,14.9,50.75,Warning
2026-01-13 01:10:09.106283,SILO_002,3,44.22,12.87,62.99,Warning
2026-01-13 01:10:09.106283,SILO_002,4,44.26,15.94,62.54,Warning
2026-01-13 01:10:09.106283,SILO_002,5,45.81,14.65,58.88,Warning
2026-01-13 01:10:09.106283,SILO_002,6,45.65,18.06,63.69,Warning
2026-01-13 01:10:09.106283,SILO_002,7,45.21,19.76,49.46,Warning
2026-01-13 01:10:09.106283,SILO_002,8,46.21,18.9,55.56,Warning
2026-01-13 01:10:09.106283,SILO_002,9,48.57,12.29,51.66,Warning
